Devices
1000
		FP_links - Force			FP_links - Moment			FP_links - CoP			FP_links - Raw								FP_rechts - Force			FP_rechts - Moment			FP_rechts - CoP			FP_rechts - Raw								Combined Force			Combined Moment			Combined CoP			
Frame	Sub Frame	Fx	Fy	Fz	Mx	My	Mz	Cx	Cy	Cz	FX12	FX34	FY14	FY23	FZ1	FZ2	FZ3	FZ4	Fx	Fy	Fz	Mx	My	Mz	Cx	Cy	Cz	FX12	FX34	FY14	FY23	FZ1	FZ2	FZ3	FZ4	Fx	Fy	Fz	Mx	My	Mz	Cx	Cy	Cz
		N	N	N	N.mm	N.mm	N.mm	mm	mm	mm	V	V	V	V	V	V	V	V	N	N	N	N.mm	N.mm	N.mm	mm	mm	mm	V	V	V	V	V	V	V	V	N	N	N	N.mm	N.mm	N.mm	mm	mm	mm
182	9	191.12	-25.4584	-702.34	-46938.3	-7846.27	-20639.9	688.828	66.8313	0	70.5505	120.569	30.9077	-5.44933	134.174	128.738	222.457	216.972	-197.724	17.9286	-900.704	-118172	47861.4	26399.6	53.1377	131.2	0	-67.3818	-130.342	-32.8449	14.9163	134.111	87.5725	268.125	410.895	-6.60429	-7.52976	-1603.04	-165111	531653	-12061.2	331.652	102.998	0
183	0	191.627	-26.1192	-702.666	-46923.1	-7969.72	-20515.1	688.658	66.7787	0	70.9022	120.725	31.0623	-4.94312	134.093	129.063	222.539	216.971	-197.065	18.2782	-899.413	-118032	47766.9	26390.2	53.1091	131.233	0	-67.1483	-129.917	-33.116	14.8378	133.706	87.5743	267.639	410.494	-5.43817	-7.84096	-1602.08	-164955	531664	-12408.3	331.859	102.963	0
183	1	191.824	-26.6248	-703.317	-46943.7	-7944.3	-20431.5	688.704	66.7461	0	71.1763	120.648	31.3337	-4.70889	134.335	129.146	222.701	217.134	-196.403	18.7463	-898.842	-117780	47722.7	26339.2	53.0936	131.036	0	-66.9147	-129.489	-33.3492	14.6029	133.626	87.8165	267.152	410.248	-4.57945	-7.87852	-1602.16	-164724	532100	-12729.7	332.115	102.814	0
183	2	191.629	-27.0131	-703.319	-46918	-8004.2	-20327.9	688.619	66.7094	0	71.2155	120.414	31.45	-4.43694	134.417	129.145	222.865	216.891	-195.55	19.213	-897.789	-117530	47534.2	26201.5	52.9458	130.911	0	-66.7203	-128.829	-33.5426	14.3296	133.625	87.7344	267.073	409.357	-3.9201	-7.80006	-1601.11	-164448	531853	-13035.6	332.178	102.709	0
183	3	191.591	-27.6746	-703.159	-46859.7	-8276.08	-20187.1	688.23	66.6417	0	71.2935	120.297	31.5662	-3.89157	134.012	129.635	222.946	216.566	-194.734	19.4083	-896.816	-117311	47468	26016.8	52.9295	130.808	0	-66.5255	-128.208	-33.4642	14.0559	133.544	87.7361	266.663	408.873	-3.14297	-8.2663	-1599.98	-164171	531403	-13542.6	332.132	102.608	0
183	4	191.241	-28.0639	-702.833	-46960.3	-8193.74	-20083.5	688.342	66.8158	0	71.2548	119.986	31.6825	-3.61857	133.93	129.391	222.866	216.647	-194.075	19.7614	-896.332	-117044	47474.6	25852.5	52.9654	130.581	0	-66.3702	-127.704	-33.4654	13.704	133.707	87.8157	266.261	408.548	-2.83345	-8.30254	-1599.17	-164004	531264	-13875.7	332.214	102.556	0
183	5	190.89	-28.3365	-702.832	-46844.7	-8212.76	-19959.5	688.315	66.6515	0	71.1763	119.714	31.644	-3.30748	133.93	129.634	222.702	216.566	-193.257	20.2669	-895.03	-116982	47373	25749.5	52.929	130.702	0	-66.175	-127.082	-33.7372	13.4704	133.542	87.4099	266.178	407.9	-2.36734	-8.06962	-1597.86	-163826	531143	-14045.6	332.409	102.528	0
183	6	190.619	-28.8428	-703.486	-46611.1	-8407.53	-19725.6	688.049	66.2575	0	71.2545	119.364	31.605	-2.76224	134.011	130.369	222.784	216.322	-192.678	20.7733	-893.168	-116770	47332.4	25581.5	52.9939	130.737	0	-66.2548	-126.424	-34.0477	13.2744	133.219	87.1693	265.527	407.252	-2.05991	-8.06944	-1596.65	-163381	531365	-14334	332.799	102.327	0
183	7	190.074	-29.3489	-703.732	-46652.8	-8470.61	-19530.4	687.963	66.2935	0	71.2156	118.858	31.6825	-2.33362	134.012	130.451	223.028	216.241	-192.015	21.2788	-892.359	-116624	47202.7	25438.5	52.8965	130.692	0	-66.2133	-125.802	-34.3191	13.0403	132.893	87.3311	265.205	406.93	-1.94151	-8.07008	-1596.09	-163277	531344	-14636.1	332.904	102.298	0
183	8	189.49	-29.6221	-703.489	-46685.6	-8532.15	-19349.8	687.872	66.3629	0	71.0982	118.391	31.6053	-1.9832	133.849	130.451	223.11	216.079	-191.007	21.4726	-892.035	-116404	47162.6	25390.2	52.8708	130.492	0	-65.7857	-125.221	-34.396	12.9233	133.059	87.4116	264.96	406.604	-1.51694	-8.14949	-1595.52	-163089	531073	-14695.1	332.852	102.217	0
183	9	188.906	-29.9722	-704.221	-46636.1	-8662.1	-19124.4	687.7	66.2237	0	71.0981	117.808	31.6048	-1.63262	133.849	130.94	223.354	216.078	-190.229	21.8256	-891.549	-116138	47301	25247.8	53.0549	130.265	0	-65.5917	-124.638	-34.4743	12.6488	133.544	87.1676	264.555	406.282	-1.3235	-8.14667	-1595.77	-162774	531594	-14857.1	333.127	102.003	0
184	0	188.244	-30.2072	-704.795	-46540.1	-8789.46	-18895.1	687.529	66.0334	0	71.0202	117.224	31.4894	-1.28221	133.849	131.43	223.518	215.998	-189.492	22.3312	-891.307	-116053	47287.3	25112.6	53.0539	130.205	0	-65.4356	-124.057	-34.6682	12.337	133.544	87.1701	264.393	406.2	-1.24782	-7.87598	-1596.1	-162593	531855	-14927.5	333.221	101.869	0
184	1	187.388	-30.1307	-705.039	-46473.1	-8873.84	-18676	687.414	65.9156	0	70.8246	116.563	31.2177	-1.08704	133.849	131.675	223.68	215.835	-188.871	22.9165	-891.143	-115903	47194	25019.3	52.9589	130.061	0	-65.3194	-123.552	-34.9794	12.0629	133.544	87.3303	264.312	405.957	-1.48331	-7.21416	-1596.18	-162376	531847	-14748.2	333.2	101.728	0
184	2	186.414	-30.0542	-705.367	-46639.3	-8902.86	-18406.6	687.378	66.1207	0	70.6682	115.746	30.9469	-0.892777	133.768	131.594	224.089	215.916	-188.406	23.4206	-890.657	-115840	47175.1	25003.8	52.9667	130.062	0	-65.1629	-123.243	-35.2891	11.8685	133.462	87.2498	264.149	405.796	-1.99123	-6.63356	-1596.02	-162480	532029	-14440.7	333.347	101.803	0
184	3	185.558	-29.9388	-704.8	-46487.3	-9088.84	-18114.6	687.104	65.9579	0	70.6288	114.929	30.6752	-0.736437	133.525	131.837	224.089	215.349	-188.095	23.6154	-890.904	-115981	47179.2	24970.9	52.9565	130.183	0	-65.0862	-123.009	-35.4053	11.79	133.382	87.1685	264.314	406.04	-2.53703	-6.32345	-1595.7	-162468	531451	-14100.9	333.051	101.816	0
184	4	184.624	-30.0556	-704.152	-46237.5	-9290.26	-17899.7	686.807	65.6641	0	70.4339	114.19	30.5591	-0.503543	133.362	132.165	224.008	214.617	-187.589	23.9665	-890.98	-115943	47209.8	24851.8	52.9864	130.13	0	-65.0464	-122.543	-35.5609	11.5944	133.382	87.2505	264.147	406.2	-2.96564	-6.08906	-1595.13	-162181	530826	-14086.8	332.779	101.672	0
184	5	183.494	-30.1745	-704.153	-46284.6	-9414.18	-17670.5	686.631	65.7309	0	70.0427	113.451	30.2882	-0.113711	133.12	132.327	224.251	214.455	-187.046	24.316	-890.575	-115783	47135.9	24815.7	52.9275	130.009	0	-64.891	-122.155	-35.7937	11.4777	133.137	87.5742	263.744	406.12	-3.55293	-5.85847	-1594.73	-162067	530629	-13976.9	332.739	101.627	0
184	6	182.598	-30.0207	-703.997	-46362.9	-9719.33	-17327.9	686.194	65.8568	0	70.0029	112.595	29.9007	0.119949	132.633	132.573	224.741	214.049	-186.892	24.6674	-891.064	-115768	47062.2	24750.4	52.8157	129.921	0	-64.8914	-122.001	-35.9096	11.2422	133.221	87.7352	263.988	406.12	-4.2943	-5.35328	-1595.06	-162131	530140	-13592.1	332.364	101.646	0
184	7	181.625	-29.9053	-703.509	-46442.8	-9816.26	-17049.8	686.047	66.016	0	69.8475	111.778	29.5905	0.314777	132.308	132.491	224.905	213.804	-186.931	25.1352	-891.467	-115728	47114.8	24687.2	52.8509	129.818	0	-64.9693	-121.962	-36.0655	10.9303	133.463	87.7352	264.068	406.201	-5.30582	-4.77011	-1594.98	-162171	529755	-13296.3	332.14	101.676	0
184	8	180.573	-29.7125	-703.268	-46413.8	-9960.42	-16829.3	685.837	65.9973	0	69.573	111	29.2808	0.431718	131.984	132.735	224.986	213.562	-186.736	25.6022	-891.793	-115793	47140.8	24673	52.8607	129.843	0	-64.9298	-121.806	-36.337	10.7348	133.463	87.7352	264.151	406.444	-6.16316	-4.11029	-1595.06	-162207	529468	-12955.1	331.942	101.693	0
184	9	179.6	-29.674	-702.458	-46285.1	-10193.8	-16587.9	685.488	65.8902	0	69.3781	110.222	29.0479	0.626105	131.578	132.981	224.987	212.912	-186.504	25.9907	-892.279	-115988	47233.5	24685.4	52.9358	129.991	0	-64.8523	-121.651	-36.6088	10.6181	133.544	87.4914	264.394	406.85	-6.90404	-3.68324	-1594.74	-162274	528760	-12674.2	331.566	101.756	0
185	0	178.509	-29.6762	-701.889	-46221.8	-10336.8	-16276	685.273	65.8535	0	69.182	109.327	28.7386	0.937658	131.415	132.981	225.149	212.344	-186.309	26.4584	-893.011	-115989	47276.1	24731.8	52.9401	129.886	0	-64.6959	-121.613	-36.8803	10.4219	133.789	87.5748	264.556	407.092	-7.79936	-3.21782	-1594.9	-162211	528262	-12317.5	331.219	101.706	0
185	1	177.614	-29.5612	-701.729	-46132.9	-10471	-15908.4	685.078	65.7418	0	69.143	108.471	28.312	1.24921	131.335	133.144	225.313	211.937	-186.232	26.925	-893.412	-115950	47256.2	24751.6	52.894	129.783	0	-64.6191	-121.613	-37.1131	10.1881	133.868	87.7345	264.637	407.173	-8.61807	-2.63621	-1595.14	-162083	527995	-11849.7	331.002	101.61	0
185	2	176.564	-29.6014	-700.919	-46007.1	-10632.4	-15594.2	684.831	65.6383	0	68.9868	107.577	28.0407	1.56077	130.93	133.389	225.15	211.451	-186.036	27.1968	-894.473	-116213	47230.7	24782.5	52.803	129.924	0	-64.5402	-121.496	-37.3459	10.1492	133.87	87.7359	265.207	407.66	-9.4725	-2.40467	-1595.39	-162220	527242	-11532.7	330.478	101.68	0
185	3	175.123	-29.564	-700.594	-45836.6	-10880.6	-15292.3	684.47	65.4254	0	68.6742	106.449	27.8082	1.75585	130.685	133.796	225.312	210.801	-185.921	27.5081	-895.439	-116368	47260.3	24825	52.779	129.957	0	-64.4634	-121.458	-37.5788	10.0707	133.95	87.8158	265.529	408.145	-10.7986	-2.05597	-1596.03	-162205	526796	-11162.2	330.066	101.63	0
185	4	173.759	-29.255	-700.032	-45718.1	-11115.2	-14982.7	684.122	65.3088	0	68.4001	105.359	27.4212	1.83374	130.524	133.879	225.639	209.99	-186.232	27.7803	-895.605	-116272	47477.8	24796.1	53.0119	129.825	0	-64.6581	-121.574	-37.6947	9.91441	134.277	87.7352	265.205	408.388	-12.473	-1.47465	-1595.64	-161990	526385	-10665.1	329.89	101.521	0
185	5	173.058	-29.0613	-698.73	-45795.1	-11256.8	-14637.7	683.89	65.5406	0	68.4776	104.58	27.0333	2.02808	130.118	133.471	225.802	209.339	-186.543	28.1311	-896.415	-116427	47591.8	24820.6	53.0913	129.881	0	-64.8135	-121.73	-37.9285	9.79735	134.518	87.5728	265.531	408.793	-13.4856	-0.930199	-1595.15	-162223	525446	-10160	329.403	101.698	0
185	6	172.087	-29.218	-698.487	-45822.9	-11472.7	-14315.1	683.575	65.6031	0	68.3617	103.725	26.8008	2.41727	129.713	133.714	226.047	209.014	-186.698	28.5191	-897.634	-116600	47581.2	24869.1	53.0074	129.897	0	-64.8914	-121.807	-38.2383	9.7192	134.682	87.6553	266.098	409.198	-14.6109	-0.698931	-1596.12	-162423	525050	-9898.68	328.954	101.761	0
185	7	170.528	-29.3757	-698.086	-45723.5	-11665.5	-13970.4	683.289	65.4983	0	67.9312	102.597	26.4911	2.8846	129.388	134.042	226.129	208.527	-186.698	28.8702	-898.767	-116629	47512.7	24941.9	52.8644	129.765	0	-64.7348	-121.963	-38.3935	9.52337	134.924	87.897	266.586	409.359	-16.1696	-0.505501	-1596.85	-162352	524508	-9591.55	328.463	101.67	0
185	8	169.242	-29.3001	-696.788	-45508.4	-11850.8	-13668.2	682.992	65.3116	0	67.6183	101.624	26.1422	3.15787	128.821	134.367	225.722	207.878	-186.853	29.1421	-899.579	-116828	47588	24993.6	52.9002	129.87	0	-64.6972	-122.156	-38.5098	9.36768	135.006	87.8158	266.909	409.847	-17.6109	-0.157965	-1596.37	-162337	523489	-9184.68	327.925	101.691	0
185	9	167.918	-29.223	-695.407	-45567.1	-12052.5	-13388.8	682.668	65.526	0	67.3055	100.613	25.8709	3.35218	128.009	134.369	225.639	207.39	-187.359	29.2982	-901.12	-117054	47658.7	24983.4	52.8884	129.898	0	-64.9695	-122.39	-38.5874	9.28924	135.087	88.06	267.317	410.656	-19.441	0.0751343	-1596.53	-162621	522391	-8861.59	327.205	101.859	0
186	0	166.438	-29.1859	-695.325	-45588.5	-12247.7	-13080.9	682.386	65.5646	0	66.9537	99.4848	25.5998	3.58612	127.846	134.448	226.128	206.903	-187.552	29.571	-902.415	-117211	47667.2	25025.4	52.8218	129.886	0	-64.9687	-122.583	-38.704	9.13294	135.25	88.22	267.802	411.142	-21.1131	0.385141	-1597.74	-162799	522147	-8485.62	326.804	101.894	0
186	1	164.998	-29.0321	-695.414	-45391.2	-12547.7	-12657.8	681.956	65.2722	0	66.7964	98.2013	25.2126	3.81951	127.685	135.02	226.455	206.254	-187.747	30.0776	-903.145	-117295	47657.3	25120.5	52.7683	129.874	0	-64.9304	-122.817	-39.015	8.93743	135.412	88.2212	268.209	411.303	-22.7495	1.04546	-1598.56	-162687	521900	-7859.82	326.481	101.771	0
186	2	163.208	-28.9949	-694.361	-45284.1	-12832.6	-12183.2	681.519	65.2169	0	66.485	96.7232	24.7862	4.20867	127.117	135.265	226.537	205.442	-188.134	30.3877	-904.037	-117515	47691	25200.7	52.7533	129.989	0	-64.9689	-123.165	-39.1691	8.78141	135.331	88.3013	268.533	411.872	-24.926	1.39278	-1598.4	-162799	520911	-7278.98	325.896	101.851	0
186	3	161.337	-28.9198	-693.386	-45153.6	-12927	-11778	681.357	65.1205	0	66.0149	95.3221	24.3602	4.5596	126.792	135.347	226.374	204.872	-188.056	30.4269	-906.067	-117702	47806.3	25249.4	52.7626	129.905	0	-64.852	-123.204	-39.2086	8.78169	135.82	88.4642	269.103	412.681	-26.7188	1.50713	-1599.45	-162856	520250	-6772.41	325.267	101.82	0
186	4	159.741	-28.9591	-692.493	-45218.5	-13048.2	-11423.2	681.158	65.2982	0	65.6634	94.0772	24.0882	4.87086	126.387	135.184	226.536	204.386	-188.252	30.5432	-907.44	-117930	47865.6	25263.4	52.7479	129.959	0	-64.9697	-123.282	-39.3246	8.78142	136.061	88.4625	269.669	413.248	-28.5111	1.58411	-1599.93	-163149	519563	-6431.14	324.74	101.972	0
186	5	158.027	-28.7297	-691.684	-45251.8	-13353.6	-11010.5	680.694	65.4227	0	65.35	92.6773	23.6634	5.06633	125.738	135.346	226.863	203.736	-188.757	30.8952	-907.359	-118020	47971.1	25191.7	52.8689	130.07	0	-65.2809	-123.476	-39.4025	8.50725	135.899	88.383	269.506	413.571	-30.7294	2.16553	-1599.04	-163272	518796	-5929.52	324.442	102.106	0
186	6	156.469	-28.4964	-691.199	-45241.7	-13631.2	-10604.6	680.279	65.4539	0	65.0378	91.4311	23.1586	5.33784	125.17	135.673	227.107	203.249	-189.184	31.479	-908.578	-118187	48005.4	25290.9	52.8359	130.079	0	-65.3192	-123.865	-39.7134	8.23438	135.899	88.6254	269.833	414.221	-32.7148	2.9826	-1599.78	-163429	518214	-5261.26	323.929	102.157	0
186	7	154.911	-28.5769	-690.391	-45245.9	-13840.6	-10256.2	679.952	65.5367	0	64.6464	90.2649	22.8489	5.72792	124.926	135.511	227.516	202.438	-189.455	31.6722	-910.198	-118431	48050.5	25385.3	52.7913	130.116	0	-65.3196	-124.135	-39.8676	8.19543	136.225	88.6249	270.562	414.786	-34.5434	3.09536	-1600.59	-163677	517483	-4874.74	323.308	102.26	0
186	8	153.314	-28.5776	-689.902	-45161.5	-14014	-9869.16	679.687	65.4607	0	64.3726	88.9418	22.5772	6.00036	124.683	135.672	227.679	201.867	-189.493	31.5954	-910.928	-118540	48068.9	25366.8	52.7691	130.131	0	-65.2801	-124.213	-39.7124	8.11704	136.549	88.4631	271.049	414.867	-36.179	3.01779	-1600.83	-163701	516986	-4506.68	322.949	102.26	0
186	9	151.99	-28.5407	-689.826	-45054	-14250.1	-9557.02	679.342	65.312	0	64.1379	87.8519	22.3451	6.19558	124.358	136.163	227.842	201.463	-189.493	31.8303	-911.659	-118762	48051.7	25435	52.708	130.27	0	-65.0856	-124.407	-39.7518	7.92155	136.468	88.4636	271.455	415.272	-37.5029	3.28961	-1601.48	-163816	516680	-4100.48	322.625	102.29	0
187	0	150.628	-28.3472	-689.667	-44877.5	-14638	-9251.55	678.775	65.0712	0	63.9033	86.7245	22.0737	6.27346	124.196	136.57	228.412	200.489	-189.61	31.8681	-913.12	-118802	48090.7	25456.9	52.6664	130.106	0	-65.0861	-124.523	-39.7511	7.88306	136.875	88.7066	271.861	415.677	-38.9817	3.52091	-1602.79	-163680	516220	-3637.66	322.076	102.122	0
187	1	149.147	-28.1158	-689.914	-44846	-14869.2	-8915.3	678.448	65.0022	0	63.5908	85.5567	21.6869	6.4289	123.953	136.979	228.822	200.161	-189.882	32.0643	-914.578	-118879	48204.1	25495.4	52.7064	129.982	0	-65.1637	-124.718	-39.8686	7.80423	137.28	88.8679	272.185	416.245	-40.734	3.94853	-1604.49	-163725	516275	-3101	321.768	102.042	0
187	2	147.55	-27.7675	-689.756	-45042.8	-14939.7	-8714.72	678.341	65.3027	0	63.0051	84.5452	21.2988	6.4687	123.467	136.979	229.065	200.244	-190.036	32.4526	-915.305	-119137	48295.2	25555.5	52.764	130.161	0	-65.1247	-124.912	-40.0618	7.60919	137.035	88.949	272.266	417.055	-42.4859	4.68517	-1605.06	-164180	516185	-2596.45	321.598	102.289	0
187	3	146.147	-27.6118	-689.513	-45101	-15172.5	-8367.74	677.995	65.4099	0	62.8459	83.3012	21.0663	6.54555	123.141	137.06	229.555	199.757	-190.114	32.3359	-915.71	-119246	48383.6	25510.7	52.8372	130.223	0	-65.2029	-124.911	-39.9453	7.60941	137.118	88.8674	272.348	417.377	-43.9671	4.72405	-1605.22	-164347	515870	-2185.36	321.37	102.383	0
187	4	145.136	-27.6517	-689.842	-45059.8	-15404.8	-8009.83	677.669	65.319	0	62.887	82.2489	20.9109	6.7408	122.899	137.549	229.882	199.512	-190.347	32.4154	-916.849	-119243	48324.5	25542.6	52.7074	130.058	0	-65.1633	-125.184	-39.8679	7.45248	137.686	88.8683	273.08	417.215	-45.2113	4.76367	-1606.69	-164303	515809	-1823.42	321.038	102.262	0
187	5	143.968	-27.8072	-690.333	-45108.4	-15630.5	-7763.43	677.358	65.3429	0	62.6516	81.3166	20.8334	6.97375	122.654	137.958	230.37	199.351	-190.54	32.7278	-918.145	-119484	48333	25608	52.6419	130.136	0	-65.008	-125.532	-39.8679	7.14009	137.848	88.8675	273.727	417.703	-46.5722	4.92059	-1608.48	-164592	515936	-1620.45	320.76	102.328	0
187	6	142.722	-27.8484	-690.661	-45026.9	-15717.2	-7430.8	677.243	65.194	0	62.4956	80.2266	20.6403	7.20814	122.977	137.959	230.861	198.864	-190.657	32.8053	-918.957	-119818	48541.5	25577.6	52.8224	130.384	0	-65.1251	-125.532	-39.9068	7.10153	137.93	88.5438	273.971	418.512	-47.9352	4.95687	-1609.62	-164844	516287	-1347.08	320.751	102.412	0
187	7	141.632	-27.771	-690.907	-44917.9	-15893.6	-7147.27	676.996	65.013	0	62.3388	79.2929	20.4074	7.36355	123.061	138.202	231.268	198.376	-190.735	32.7277	-920.175	-120010	48527.1	25561.3	52.737	130.421	0	-65.1635	-125.571	-39.8288	7.10113	138.255	88.4636	274.702	418.754	-49.1032	4.95669	-1611.08	-164928	516269	-1025.63	320.448	102.371	0
187	8	140.736	-27.927	-691.237	-45050.6	-16165.5	-6873.38	676.614	65.1739	0	62.2606	78.4753	20.291	7.63597	122.655	138.529	231.84	198.213	-190.734	32.9631	-921.227	-120064	48442.3	25556.3	52.5845	130.33	0	-65.0468	-125.688	-39.7905	6.82732	138.254	88.8687	275.025	419.079	-49.9986	5.03618	-1612.46	-165114	516143	-865.91	320.096	102.399	0
187	9	139.996	-28.045	-691.566	-45182.9	-16374.1	-6648.19	676.323	65.3343	0	62.1824	77.8138	20.1749	7.87001	122.331	138.773	232.329	198.133	-191.007	33.3135	-922.444	-120028	48538.9	25602.3	52.6198	130.12	0	-65.047	-125.96	-39.9068	6.59326	138.58	89.1915	275.107	419.565	-51.0106	5.26858	-1614.01	-165211	516261	-677.338	319.862	102.361	0
188	0	139.257	-28.1622	-692.703	-45145.9	-16482.2	-6330.16	676.206	65.1738	0	62.2209	77.0364	19.9814	8.18081	122.571	139.181	232.819	198.131	-191.2	33.5865	-923.985	-120249	48665.7	25624	52.6694	130.142	0	-65.0859	-126.114	-40.0233	6.43678	139.066	89.0293	275.757	420.132	-51.9428	5.42431	-1616.69	-165395	517075	-419.706	319.836	102.305	0
188	1	138.44	-28.4346	-693.767	-45178.2	-16602	-6079.88	676.07	65.1202	0	62.1828	76.2576	19.9802	8.45438	122.817	139.427	233.471	198.052	-191.2	33.5862	-924.714	-120311	48750.8	25611.6	52.7199	130.107	0	-65.0468	-126.153	-39.9451	6.35899	139.392	88.949	275.999	420.374	-52.76	5.15153	-1618.48	-165490	517785	-372.519	319.921	102.25	0
188	2	137.661	-28.6687	-694.176	-45293.8	-16827.2	-5869.78	675.76	65.2484	0	62.1038	75.5577	19.9814	8.68726	122.574	139.671	234.043	197.888	-191.316	33.7437	-925.364	-120348	48891.9	25649.5	52.8352	130.054	0	-64.969	-126.347	-39.9458	6.20217	139.716	88.8675	276.081	420.699	-53.655	5.075	-1619.54	-165642	517988	-288.38	319.836	102.277	0
188	3	136.806	-28.9796	-694.667	-45391.2	-16963.1	-5605.62	675.581	65.3424	0	62.0264	74.7796	19.9417	9.03796	122.411	139.916	234.451	197.889	-191.433	34.0154	-926.417	-120695	49049.5	25651.1	52.9453	130.281	0	-65.0082	-126.425	-40.0618	6.04639	139.716	88.7061	276.406	421.59	-54.6271	5.03581	-1621.08	-166086	518353	-240.297	319.757	102.453	0
188	4	135.91	-29.2145	-695.4	-45422.7	-17182.9	-5425.34	675.291	65.3188	0	61.8306	74.0789	19.9425	9.27202	122.411	140.242	235.103	197.645	-191.588	34.0163	-927.553	-120863	49055.5	25638.6	52.8871	130.303	0	-65.0468	-126.542	-39.9842	5.96791	139.797	88.8682	276.812	422.075	-55.6788	4.80182	-1622.95	-166286	518653	-236.927	319.574	102.459	0
188	5	135.363	-29.4086	-696.703	-45388.2	-17298.8	-5250.71	675.17	65.1473	0	61.752	73.6112	19.8646	9.54403	122.573	140.812	235.513	197.805	-191.626	34.1729	-928.2	-121068	49091.2	25680.4	52.8886	130.433	0	-64.891	-126.735	-39.9455	5.77262	139.878	88.7054	277.217	422.399	-56.2632	4.76427	-1624.9	-166456	519485	-156.368	319.702	102.44	0
188	6	134.937	-29.9133	-698.575	-45387.5	-17401.2	-5054.04	675.091	64.9717	0	61.8687	73.0678	20.0573	9.85599	122.816	141.546	236	198.213	-191.392	34.3289	-928.932	-121335	49166.2	25744.8	52.9278	130.618	0	-64.6184	-126.774	-39.9844	5.65548	139.96	88.4635	277.624	422.885	-56.4559	4.41562	-1627.51	-166722	520767	-248.508	319.979	102.44	0
188	7	134.392	-30.3423	-699.237	-45657.7	-17550.6	-4854.92	674.9	65.2968	0	61.87	72.5219	20.1364	10.2059	122.575	141.632	236.654	198.375	-191.238	34.6413	-929.985	-121470	49074.6	25691.5	52.7692	130.615	0	-64.58	-126.658	-40.062	5.42073	140.041	88.6253	278.192	423.128	-56.8457	4.29897	-1629.22	-167127	520990	-403.006	319.778	102.581	0
188	8	134.118	-30.6155	-699.556	-45756.3	-17607.9	-4641.58	674.83	65.408	0	61.9076	72.2107	19.981	10.6345	122.652	141.547	237.062	198.295	-191.432	34.797	-931.284	-121548	49116.9	25608.3	52.741	130.516	0	-64.7746	-126.658	-40.0619	5.26488	140.366	88.7871	278.597	423.534	-57.3142	4.18148	-1630.84	-167304	521198	-464.165	319.589	102.588	0
188	9	134.003	-30.8887	-700.7	-45639.3	-17774.2	-4419.73	674.634	65.1339	0	62.1038	71.8994	19.9035	10.9852	122.818	142.199	237.389	198.293	-191.588	35.0699	-932.418	-121832	49225	25632.6	52.7929	130.662	0	-64.8523	-126.735	-40.2564	5.18644	140.446	88.7058	279.003	424.262	-57.5844	4.18122	-1633.12	-167471	521941	-409.258	319.598	102.547	0
189	0	133.654	-31.2771	-701.921	-45760.6	-18050.9	-4283.25	674.284	65.1933	0	62.0653	71.5882	19.9416	11.3355	122.573	142.853	238.039	198.457	-191.587	35.3422	-933.31	-122052	49276	25648.2	52.797	130.773	0	-64.7743	-126.813	-40.3333	4.99114	140.447	88.7064	279.328	424.829	-57.9339	4.06506	-1635.23	-167812	522570	-529.018	319.569	102.623	0
189	1	133.536	-31.7834	-703.146	-45761.5	-18167.5	-4042.06	674.163	65.081	0	62.2978	71.2383	19.981	11.8024	122.896	143.18	238.614	198.457	-191.431	35.3435	-934.771	-122221	49371.6	25643.5	52.8168	130.749	0	-64.5796	-126.852	-40.1783	4.83485	140.934	88.6248	279.896	425.315	-57.8953	3.56011	-1637.92	-167982	523407	-646.933	319.556	102.558	0
189	2	133.5	-32.2116	-703.798	-45820.4	-18200	-3871.94	674.14	65.1044	0	62.4957	71.004	20.0577	12.1539	123.06	143.262	238.938	198.537	-191.471	35.5781	-935.743	-122295	49475.4	25584	52.8728	130.693	0	-64.619	-126.852	-40.1783	4.60028	141.259	88.6256	280.139	425.72	-57.9711	3.36646	-1639.54	-168115	523934	-836.021	319.561	102.538	0
189	3	133.265	-32.639	-704.694	-45860.5	-18378.6	-3847.85	673.92	65.0787	0	62.3777	70.8875	20.2131	12.4259	123.06	143.668	239.429	198.538	-191.704	35.6561	-936.391	-122292	49484.8	25510.8	52.8463	130.599	0	-64.8134	-126.891	-40.1395	4.48336	141.34	88.8679	280.221	425.963	-58.4388	3.01714	-1641.09	-168152	524392	-1184.29	319.54	102.464	0
189	4	133.149	-33.1061	-705.997	-45836.5	-18511.9	-3675.22	673.779	64.9244	0	62.4944	70.6545	20.2521	12.854	123.302	144.159	239.917	198.618	-191.704	35.8512	-937.526	-122494	49553	25539.2	52.855	130.657	0	-64.7743	-126.929	-40.2562	4.40498	141.34	89.0299	280.464	426.692	-58.5549	2.7451	-1643.52	-168331	525239	-1310.33	319.581	102.421	0
189	5	133.11	-33.6116	-706.895	-46047.5	-18460	-3546.24	673.886	65.1405	0	62.6123	70.498	20.3676	13.2439	123.466	144.079	240.327	199.024	-191.665	35.9681	-938.985	-122700	49653.2	25528.4	52.8798	130.673	0	-64.6966	-126.968	-40.2169	4.2488	141.503	89.1915	280.789	427.502	-58.5544	2.35649	-1645.88	-168748	526020	-1545.95	319.598	102.527	0
